UWI,Lahee Classification,Well Trajectory,Projected Formation,Producing Formation,Field,Type,Spud Date,Total Well Depth (mKB),True Vertical Depth (m TVD),Rig Release Date,Drilling Contractor Name,Completion Length (m),Last Injection Date,Last Production Date,Full Status,Base Of Groundwater Protection Elev. (m above sea level),Base Of Groundwater Protection Depth (mKB),Recovery Mechanism,Scheme Sub Type,Completion Bottom (mKB),Completion Top (mKB),Deepest Form. Depth (mKB),Deepest Form. Name,Cum. BOE (bbl),Geological Formation,Fractured Well Flag,EDCT,PSAC Area Code,LLR Abandonment Area,Cum. Gas Injection - E3M3 (e3m3),Cum. Water Production (bbl),Cum. Oil Production (bbl),Surface Aband. Date,Cum. Oil Production (m3),Cum. Water Production (m3),Final Drill Date,Ground Elevation (m above sea level),Initial 3Mth Prod. Gas (Mcf/d),Initial 3Mth Prod. Oil (BBL/d),Initial 3Mth Prod. Water (BBL/d),Last 3Mth Prod. Gas (Mcf/d),Last 3Mth Prod. Oil (BBL/d),Last 3Mth Prod. Water (BBL/d),Initial 3Mth Prod. BOE (BOE/d),Last 3Mth Prod. BOE (BOE/d),Last 3Mth Prod. Condensate (BBL/d),Cum. Condensate Production (bbl),Cum. Water Injection - M3 (m3),Cum. Co2 Injection (e3m3),Oil Pool  Area Pool Ha (ha),Oil Pool Average Pay Thickness (m),Oil Pool Initial Pressure (kpa),Oil Pool Temperature (ºC),Licence,Perforation Count,Cum. Condensate Production (m3),Cum. CO2 Injection (mcf),Cum. Gas Production (e3m3),Cum. Gas Production (mcf),Initial 3Mth Prod. Condensate (BBL/d),Cum. Water Injection - BBL (bbl),Cement Amount,Cement Type,Cement Unit
103/05-26-040-12W4/00,DEVELOPMENT,Deviated,MANNVILLE GRP,PROVOST ELLERSLIE D,PROVOST,,19930423,1022,1006.18,19930427,CAYMAN VENTURES LTD.,2,,20140201,Abandoned Crude Oil,399.18,338.8,PRIMARY,,990,988,993.85,ELLERSLIE MBR,59241.348,ELLERSLIE D,YES,BWL,AB4,Medicine Hat,0,1373120.4,56350.414,20160309,8959,218308.7,19930426,734.5,8.9,121.29,32.85,1.92,1.29,2.64,122.82,1.62,,0,0,,184,3,6464,34,0157573,2,0,,474.8,16767.404,,0,12,CLASS A NEAT,Tonnes
103/05-26-040-12W4/00,DEVELOPMENT,Deviated,MANNVILLE GRP,PROVOST ELLERSLIE D,PROVOST,,19930423,1022,1006.18,19930427,CAYMAN VENTURES LTD.,2,,20140201,Abandoned Crude Oil,399.18,338.8,PRIMARY,,990,988,993.85,ELLERSLIE MBR,59241.348,ELLERSLIE D,YES,BWL,AB4,Medicine Hat,0,1373120.4,56350.414,20160309,8959,218308.7,19930426,734.5,8.9,121.29,32.85,1.92,1.29,2.64,122.82,1.62,,0,0,,184,3,6464,34,0157573,2,0,,474.8,16767.404,,0,8,GPSL/GPCEM/THX,Tonnes
103/05-26-040-12W4/00,DEVELOPMENT,Deviated,MANNVILLE GRP,PROVOST ELLERSLIE D,PROVOST,,19930423,1022,1006.18,19930427,CAYMAN VENTURES LTD.,2,,20140201,Abandoned Crude Oil,399.18,338.8,PRIMARY,,990,988,993.85,ELLERSLIE MBR,59241.348,ELLERSLIE D,YES,BWL,AB4,Medicine Hat,0,1373120.4,56350.414,20160309,8959,218308.7,19930426,734.5,8.9,121.29,32.85,1.92,1.29,2.64,122.82,1.62,,0,0,,184,3,6464,34,0157573,2,0,,474.8,16767.404,,0,15.5,LIGHT WEIGHT,Tonnes
103/05-26-040-12W4/00,DEVELOPMENT,Deviated,MANNVILLE GRP,PROVOST ELLERSLIE D,PROVOST,,19930423,1022,1006.18,19930427,CAYMAN VENTURES LTD.,2,,20140201,Abandoned Crude Oil,399.18,338.8,PRIMARY,,990,988,993.85,ELLERSLIE MBR,59241.348,ELLERSLIE D,YES,BWL,AB4,Medicine Hat,0,1373120.4,56350.414,20160309,8959,218308.7,19930426,734.5,8.9,121.29,32.85,1.92,1.29,2.64,122.82,1.62,,0,0,,184,3,6464,34,0157573,2,0,,474.8,16767.404,,0,8,GPSL/GPCEM/THX,Tonnes
100/07-33-060-22W4/02,OUTPOST,Vertical,MANNVILLE GRP,,THORHILD,,19920122,870,0,19920127,TRI-CITY DRILLING INC.,,,,Abandoned,411.82,254.9,PRIMARY,,,,854,WABAMUN GRP,,,,BWL,AB5,Athabasca/Peace River,,,,20150519,,,19920125,663.5,,,,,,,,,,,,,,,,,0150992,2,,,,,,,14,CLASS A NEAT,Tonnes
100/07-33-060-22W4/02,OUTPOST,Vertical,MANNVILLE GRP,,THORHILD,,19920122,870,0,19920127,TRI-CITY DRILLING INC.,,,,Abandoned,411.82,254.9,PRIMARY,,,,854,WABAMUN GRP,,,,BWL,AB5,Athabasca/Peace River,,,,20150519,,,19920125,663.5,,,,,,,,,,,,,,,,,0150992,2,,,,,,,11.5,1:1:2 POZ,Tonnes
100/07-33-060-22W4/02,OUTPOST,Vertical,MANNVILLE GRP,,THORHILD,,19920122,870,0,19920127,TRI-CITY DRILLING INC.,,,,Abandoned,411.82,254.9,PRIMARY,,,,854,WABAMUN GRP,,,,BWL,AB5,Athabasca/Peace River,,,,20150519,,,19920125,663.5,,,,,,,,,,,,,,,,,0150992,2,,,,,,,5,GPSL/GPCEM/THX,Tonnes
100/07-33-060-22W4/00,OUTPOST,Vertical,MANNVILLE GRP,THORHILD MANNVILLE DDD,THORHILD,,19920122,870,0,19920127,TRI-CITY DRILLING INC.,39,,20060401,Abandoned Zone Gas,411.82,254.9,PRIMARY,,846,807,854,WABAMUN GRP,38052.77,MANNVILLE DDD,,BWL,AB5,Athabasca/Peace River,0,7755.966,0,20150519,0,1233.1,19920125,663.5,213.2,,0.41,6.47,,1.16,36.76,1.12,,0,0,,,,,,0150992,2,0,,6249.7,220706.08,,0,14,CLASS A NEAT,Tonnes
100/07-33-060-22W4/00,OUTPOST,Vertical,MANNVILLE GRP,THORHILD MANNVILLE DDD,THORHILD,,19920122,870,0,19920127,TRI-CITY DRILLING INC.,39,,20060401,Abandoned Zone Gas,411.82,254.9,PRIMARY,,846,807,854,WABAMUN GRP,38052.77,MANNVILLE DDD,,BWL,AB5,Athabasca/Peace River,0,7755.966,0,20150519,0,1233.1,19920125,663.5,213.2,,0.41,6.47,,1.16,36.76,1.12,,0,0,,,,,,0150992,2,0,,6249.7,220706.08,,0,11.5,1:1:2 POZ,Tonnes
100/07-33-060-22W4/00,OUTPOST,Vertical,MANNVILLE GRP,THORHILD MANNVILLE DDD,THORHILD,,19920122,870,0,19920127,TRI-CITY DRILLING INC.,39,,20060401,Abandoned Zone Gas,411.82,254.9,PRIMARY,,846,807,854,WABAMUN GRP,38052.77,MANNVILLE DDD,,BWL,AB5,Athabasca/Peace River,0,7755.966,0,20150519,0,1233.1,19920125,663.5,213.2,,0.41,6.47,,1.16,36.76,1.12,,0,0,,,,,,0150992,2,0,,6249.7,220706.08,,0,5,GPSL/GPCEM/THX,Tonnes
102/12-36-036-05W4/02,DEVELOPMENT,Vertical,MANNVILLE GRP,PROVOST CUMMINGS A,PROVOST,,19950317,875,0,19950321,TEMPCO DRILLING LTD,1,,20050601,Abandoned Crude Oil,365.6,305.6,WATER FLOOD,Waterflood,822,821,859,WINTERBURN GRP,8367.826,CUMMINGS A,YES,BWL,AB4,Medicine Hat,0,775246.9,7811.316,20211111,1241.9,123254.4,19950320,667.6,2.28,11.66,959.33,6.05,6.48,646.59,12.05,7.52,,0,0,,,1,6276,34,0176792,2,0,,91.4,3227.7605,,0,12.5,CLASS G NEAT,Tonnes
102/12-36-036-05W4/02,DEVELOPMENT,Vertical,MANNVILLE GRP,PROVOST CUMMINGS A,PROVOST,,19950317,875,0,19950321,TEMPCO DRILLING LTD,1,,20050601,Abandoned Crude Oil,365.6,305.6,WATER FLOOD,Waterflood,822,821,859,WINTERBURN GRP,8367.826,CUMMINGS A,YES,BWL,AB4,Medicine Hat,0,775246.9,7811.316,20211111,1241.9,123254.4,19950320,667.6,2.28,11.66,959.33,6.05,6.48,646.59,12.05,7.52,,0,0,,,1,6276,34,0176792,2,0,,91.4,3227.7605,,0,17,1:1:2 POZ,Tonnes
102/12-36-036-05W4/02,DEVELOPMENT,Vertical,MANNVILLE GRP,PROVOST CUMMINGS A,PROVOST,,19950317,875,0,19950321,TEMPCO DRILLING LTD,1,,20050601,Abandoned Crude Oil,365.6,305.6,WATER FLOOD,Waterflood,822,821,859,WINTERBURN GRP,8367.826,CUMMINGS A,YES,BWL,AB4,Medicine Hat,0,775246.9,7811.316,20211111,1241.9,123254.4,19950320,667.6,2.28,11.66,959.33,6.05,6.48,646.59,12.05,7.52,,0,0,,,1,6276,34,0176792,2,0,,91.4,3227.7605,,0,5,GPSL/GPCEM/THX,Tonnes
103/08-36-036-05W4/00,DEVELOPMENT,Deviated,MANNVILLE GRP,PROVOST CUMMINGS A,PROVOST,,19941114,970,858.84,19941120,TRI-CITY DRILLING INC.,2,,20020701,Abandoned Crude Oil,372.9,294,WATER FLOOD,Waterflood,915.5,914,931,DINA MBR,13622.73,CUMMINGS A,YES,BWL,AB4,Medicine Hat,0,68235.016,12963.929,20140926,2061.1,10848.5,19941119,663.3,5.26,30.58,12.94,1.15,0.42,6.69,31.49,0.62,,0,0,,,1,6276,34,0171711,1,0,,108.2,3821.0469,,0,12,CLASS G NEAT,Tonnes
103/08-36-036-05W4/00,DEVELOPMENT,Deviated,MANNVILLE GRP,PROVOST CUMMINGS A,PROVOST,,19941114,970,858.84,19941120,TRI-CITY DRILLING INC.,2,,20020701,Abandoned Crude Oil,372.9,294,WATER FLOOD,Waterflood,915.5,914,931,DINA MBR,13622.73,CUMMINGS A,YES,BWL,AB4,Medicine Hat,0,68235.016,12963.929,20140926,2061.1,10848.5,19941119,663.3,5.26,30.58,12.94,1.15,0.42,6.69,31.49,0.62,,0,0,,,1,6276,34,0171711,1,0,,108.2,3821.0469,,0,20.3,1:1:2 POZ,Tonnes
103/08-36-036-05W4/00,DEVELOPMENT,Deviated,MANNVILLE GRP,PROVOST CUMMINGS A,PROVOST,,19941114,970,858.84,19941120,TRI-CITY DRILLING INC.,2,,20020701,Abandoned Crude Oil,372.9,294,WATER FLOOD,Waterflood,915.5,914,931,DINA MBR,13622.73,CUMMINGS A,YES,BWL,AB4,Medicine Hat,0,68235.016,12963.929,20140926,2061.1,10848.5,19941119,663.3,5.26,30.58,12.94,1.15,0.42,6.69,31.49,0.62,,0,0,,,1,6276,34,0171711,1,0,,108.2,3821.0469,,0,6.3,GPSL/GPCEM/THX,Tonnes
1A0/07-01-039-05W4/00,DEVELOPMENT,Vertical,MANNVILLE GRP,PROVOST DINA L,PROVOST,DISPOSAL,19920213,910,0,19920216,DOLPHIN DRILLING,17,20121201,19981001,Abandoned Water Disposal,375.6,333.9,PRIMARY,II,858,841,895.5,WOODBEND GRP,54415.895,DINA L,,BWL,AB4,Medicine Hat,0,2293300.2,54003.688,20181026,8585.9,364605.6,19920215,705.9,0.96,36.42,299.4,0.19,1.49,329.98,36.59,1.52,,0,2455019.8,0,232,3,5840,27,0151349,3,0,0,67.7,2390.803,,15441610,12,CLASS A NEAT,Tonnes
1A0/07-01-039-05W4/00,DEVELOPMENT,Vertical,MANNVILLE GRP,PROVOST DINA L,PROVOST,DISPOSAL,19920213,910,0,19920216,DOLPHIN DRILLING,17,20121201,19981001,Abandoned Water Disposal,375.6,333.9,PRIMARY,II,858,841,895.5,WOODBEND GRP,54415.895,DINA L,,BWL,AB4,Medicine Hat,0,2293300.2,54003.688,20181026,8585.9,364605.6,19920215,705.9,0.96,36.42,299.4,0.19,1.49,329.98,36.59,1.52,,0,2455019.8,0,232,3,5840,27,0151349,3,0,0,67.7,2390.803,,15441610,18,1:1:2 POZ,Tonnes
1A0/07-01-039-05W4/00,DEVELOPMENT,Vertical,MANNVILLE GRP,PROVOST DINA L,PROVOST,DISPOSAL,19920213,910,0,19920216,DOLPHIN DRILLING,17,20121201,19981001,Abandoned Water Disposal,375.6,333.9,PRIMARY,II,858,841,895.5,WOODBEND GRP,54415.895,DINA L,,BWL,AB4,Medicine Hat,0,2293300.2,54003.688,20181026,8585.9,364605.6,19920215,705.9,0.96,36.42,299.4,0.19,1.49,329.98,36.59,1.52,,0,2455019.8,0,232,3,5840,27,0151349,3,0,0,67.7,2390.803,,15441610,6.5,GPSL/GPCEM/THX,Tonnes
100/10-10-014-22W4/02,NEW POOL WILDCAT,Vertical,MISSISSIPPIAN SYSTEM,,CARMANGAY,,19920124,1490,0,19920201,BLUE-BIRD DRILLING CO LTD,,,,Abandoned,723.96,259.1,PRIMARY,,,,1480,TURNER VALLEY FM,,,,BWL,AB3,Calgary/Edmonton,,,,19951130,,,19920129,978.7,,,,,,,,,,,,,,,,,0151455,3,,,,,,,21,CLASS G NEAT,Tonnes
100/10-10-014-22W4/02,NEW POOL WILDCAT,Vertical,MISSISSIPPIAN SYSTEM,,CARMANGAY,,19920124,1490,0,19920201,BLUE-BIRD DRILLING CO LTD,,,,Abandoned,723.96,259.1,PRIMARY,,,,1480,TURNER VALLEY FM,,,,BWL,AB3,Calgary/Edmonton,,,,19951130,,,19920129,978.7,,,,,,,,,,,,,,,,,0151455,3,,,,,,,32,1:1:2 POZ,Tonnes
100/10-10-014-22W4/02,NEW POOL WILDCAT,Vertical,MISSISSIPPIAN SYSTEM,,CARMANGAY,,19920124,1490,0,19920201,BLUE-BIRD DRILLING CO LTD,,,,Abandoned,723.96,259.1,PRIMARY,,,,1480,TURNER VALLEY FM,,,,BWL,AB3,Calgary/Edmonton,,,,19951130,,,19920129,978.7,,,,,,,,,,,,,,,,,0151455,3,,,,,,,16,CLASS G NEAT,Tonnes
1B0/02-36-046-06W4/00,DEVELOPMENT,Vertical,SPARKY MBR,WAINWRIGHT WAINWRIGHT E,WAINWRIGHT,,19901208,643,0,19901211,TRI-CITY DRILLING INC.,3,,20011001,Abandoned Crude Oil,474.6,184,PRIMARY,,622,619,632,GENERAL PETROLEUM MBR,142585.86,WAINWRIGHT E,,BWL,AB4,Medicine Hat,0,515411,133127.62,20220729,21165.6,81943.8,19901210,655.7,0.94,28.16,7.18,5.95,29.03,230.7,28.32,30.06,,0,0,,704,2,2916,20,0146667,2,0,,1553.4,54857.805,,0,14,CLASS A NEAT,Tonnes
1B0/02-36-046-06W4/00,DEVELOPMENT,Vertical,SPARKY MBR,WAINWRIGHT WAINWRIGHT E,WAINWRIGHT,,19901208,643,0,19901211,TRI-CITY DRILLING INC.,3,,20011001,Abandoned Crude Oil,474.6,184,PRIMARY,,622,619,632,GENERAL PETROLEUM MBR,142585.86,WAINWRIGHT E,,BWL,AB4,Medicine Hat,0,515411,133127.62,20220729,21165.6,81943.8,19901210,655.7,0.94,28.16,7.18,5.95,29.03,230.7,28.32,30.06,,0,0,,704,2,2916,20,0146667,2,0,,1553.4,54857.805,,0,8.2,GPSL/GPCEM/THX,Cubic metres
1B0/02-36-046-06W4/00,DEVELOPMENT,Vertical,SPARKY MBR,WAINWRIGHT WAINWRIGHT E,WAINWRIGHT,,19901208,643,0,19901211,TRI-CITY DRILLING INC.,3,,20011001,Abandoned Crude Oil,474.6,184,PRIMARY,,622,619,632,GENERAL PETROLEUM MBR,142585.86,WAINWRIGHT E,,BWL,AB4,Medicine Hat,0,515411,133127.62,20220729,21165.6,81943.8,19901210,655.7,0.94,28.16,7.18,5.95,29.03,230.7,28.32,30.06,,0,0,,704,2,2916,20,0146667,2,0,,1553.4,54857.805,,0,5.5,GPSL/GPCEM/THX,Cubic metres
100/01-18-039-09W4/03,DEVELOPMENT,Vertical,MANNVILLE GRP,PROVOST COMMINGLED POOL 058,PROVOST,,19930709,968,0,19930714,SEDCO DRILLING,41,,20051201,Abandoned Gas,383.01,367.2,PRIMARY,,837,796,912,LLOYDMINSTER MBR,1625.6924,COLONY YYY,YES,BWL,AB4,Medicine Hat,0,0,0,20190219,0,0,19930711,745.4,172.14,,,102.49,,,29.68,17.67,,0,0,,,,,,0159564,4,0,,267,9429.016,,0,14,CLASS A NEAT,Tonnes
100/01-18-039-09W4/03,DEVELOPMENT,Vertical,MANNVILLE GRP,PROVOST COMMINGLED POOL 058,PROVOST,,19930709,968,0,19930714,SEDCO DRILLING,41,,20051201,Abandoned Gas,383.01,367.2,PRIMARY,,837,796,912,LLOYDMINSTER MBR,1625.6924,COLONY YYY,YES,BWL,AB4,Medicine Hat,0,0,0,20190219,0,0,19930711,745.4,172.14,,,102.49,,,29.68,17.67,,0,0,,,,,,0159564,4,0,,267,9429.016,,0,20,1:1:2 POZ,Tonnes
100/01-18-039-09W4/03,DEVELOPMENT,Vertical,MANNVILLE GRP,PROVOST COMMINGLED POOL 058,PROVOST,,19930709,968,0,19930714,SEDCO DRILLING,41,,20051201,Abandoned Gas,383.01,367.2,PRIMARY,,837,796,912,LLOYDMINSTER MBR,1625.6924,COLONY YYY,YES,BWL,AB4,Medicine Hat,0,0,0,20190219,0,0,19930711,745.4,172.14,,,102.49,,,29.68,17.67,,0,0,,,,,,0159564,4,0,,267,9429.016,,0,7,GPSL/GPCEM/THX,Tonnes
1D0/13-36-045-06W4/02,DEVELOPMENT,Vertical,,WAINWRIGHT COLONY II,WAINWRIGHT,,19670629,637.3,0,,,3,,20150301,Abandoned Zone Gas,501.9,133.3,PRIMARY,,556.6,553.5,600.2,SPARKY MBR,40495.57,COLONY II,,BWL,AB4,Medicine Hat,0,73.59079,0,,0,11.7,19670706,633.4,73.23,,0.09,3.1,,0.34,12.63,0.53,,0,0,,,,,,0032259,4,0,,6650.9,234874.31,,0,140,CLASS G NEAT,Slacks
1B0/03-36-045-06W4/00,DEVELOPMENT,Vertical,,WAINWRIGHT COMMINGLED POOL 003,WAINWRIGHT,INJECTION,19631231,666,0,,,4,20190601,19640201,Abandoned Water Injection,447.1,203.6,WATER FLOOD,Waterflood,630.3,626.7,626.7,SPARKY MBR,64.11585,SPARKY Z,,BWL,AB4,Medicine Hat,0,149.6975,62.89811,20210519,10,23.8,19640104,648.6,,,,0.12,1.05,5.16,0,1.07,,0,1551560.4,0,,3,4046,24,0025215,2,0,0,0.2,7.0629334,,9759021,1.4,CLASS A NEAT,Cubic metres
100/05-17-017-29W4/02,NEW POOL WILDCAT,Deviated,CROSSFIELD MBR,,HIGH RIVER,,19991125,3230,3228.05,20000108,JOMAX DRILLING (1988) LIMITED,,,,Abandoned,117.78,987.1,,,,,2637.15,CUTBANK SS,,,YES,BWL,AB2,Calgary/Edmonton,,,,20200211,,,20000101,1099.5,,,,,,,,,,,,,,,,,0228783,11,,,,,,,32,CLASS G NEAT,Tonnes
100/05-17-017-29W4/02,NEW POOL WILDCAT,Deviated,CROSSFIELD MBR,,HIGH RIVER,,19991125,3230,3228.05,20000108,JOMAX DRILLING (1988) LIMITED,,,,Abandoned,117.78,987.1,,,,,2637.15,CUTBANK SS,,,YES,BWL,AB2,Calgary/Edmonton,,,,20200211,,,20000101,1099.5,,,,,,,,,,,,,,,,,0228783,11,,,,,,,48.6,1:1:2 POZ,Tonnes
100/05-17-017-29W4/02,NEW POOL WILDCAT,Deviated,CROSSFIELD MBR,,HIGH RIVER,,19991125,3230,3228.05,20000108,JOMAX DRILLING (1988) LIMITED,,,,Abandoned,117.78,987.1,,,,,2637.15,CUTBANK SS,,,YES,BWL,AB2,Calgary/Edmonton,,,,20200211,,,20000101,1099.5,,,,,,,,,,,,,,,,,0228783,11,,,,,,,16,CLASS G NEAT,Tonnes
100/05-17-017-29W4/02,NEW POOL WILDCAT,Deviated,CROSSFIELD MBR,,HIGH RIVER,,19991125,3230,3228.05,20000108,JOMAX DRILLING (1988) LIMITED,,,,Abandoned,117.78,987.1,,,,,2637.15,CUTBANK SS,,,YES,BWL,AB2,Calgary/Edmonton,,,,20200211,,,20000101,1099.5,,,,,,,,,,,,,,,,,0228783,11,,,,,,,44,1:1:2 POZ,Tonnes
100/05-17-017-29W4/02,NEW POOL WILDCAT,Deviated,CROSSFIELD MBR,,HIGH RIVER,,19991125,3230,3228.05,20000108,JOMAX DRILLING (1988) LIMITED,,,,Abandoned,117.78,987.1,,,,,2637.15,CUTBANK SS,,,YES,BWL,AB2,Calgary/Edmonton,,,,20200211,,,20000101,1099.5,,,,,,,,,,,,,,,,,0228783,11,,,,,,,28,CLASS G NEAT,Tonnes
100/04-19-038-16W4/00,DEVELOPMENT,Vertical,WABAMUN GRP,HALKIRK GLAUCONITIC N,HALKIRK,,20010426,1277,0,20010503,PRECISION DRILLING CORPORATION,7,,20110701,Abandoned Gas,463.5,357.3,PRIMARY,,1210.5,1204,1218,ELLERSLIE MBR,138061.77,GLAUCONITIC N,,140,AB5,Calgary/Edmonton,0,27034.236,20388.422,20190316,3241.5,4298.1,20010429,816.6,1778.66,4.2,0.23,2.25,0.48,2.69,310.87,0.87,,0,0,,,,,,0246360,3,0,,19326.4,682505.4,,0,21.5,CLASS G NEAT,Tonnes
100/04-19-038-16W4/00,DEVELOPMENT,Vertical,WABAMUN GRP,HALKIRK GLAUCONITIC N,HALKIRK,,20010426,1277,0,20010503,PRECISION DRILLING CORPORATION,7,,20110701,Abandoned Gas,463.5,357.3,PRIMARY,,1210.5,1204,1218,ELLERSLIE MBR,138061.77,GLAUCONITIC N,,140,AB5,Calgary/Edmonton,0,27034.236,20388.422,20190316,3241.5,4298.1,20010429,816.6,1778.66,4.2,0.23,2.25,0.48,2.69,310.87,0.87,,0,0,,,,,,0246360,3,0,,19326.4,682505.4,,0,24,LIGHT WEIGHT,Tonnes
100/10-36-023-24W4/03,DEVELOPMENT,Vertical,DETRITAL =CRET=,,CAVALIER,,19920731,1727,0,19920811,SEDCO DRILLING,85,,,Abandoned,493.03,491.7,PRIMARY,,321.2,236.5,1709,PEKISKO FM,,,YES,BWL,AB3,Calgary/Edmonton,,,,20110922,,,19920809,980.5,,,,,,,,,,,,,,,,,0153087,21,,,,,,,18,CLASS A NEAT,Tonnes
100/10-36-023-24W4/03,DEVELOPMENT,Vertical,DETRITAL =CRET=,,CAVALIER,,19920731,1727,0,19920811,SEDCO DRILLING,85,,,Abandoned,493.03,491.7,PRIMARY,,321.2,236.5,1709,PEKISKO FM,,,YES,BWL,AB3,Calgary/Edmonton,,,,20110922,,,19920809,980.5,,,,,,,,,,,,,,,,,0153087,21,,,,,,,23,G + 4 PC GEL,Tonnes
100/10-36-023-24W4/03,DEVELOPMENT,Vertical,DETRITAL =CRET=,,CAVALIER,,19920731,1727,0,19920811,SEDCO DRILLING,85,,,Abandoned,493.03,491.7,PRIMARY,,321.2,236.5,1709,PEKISKO FM,,,YES,BWL,AB3,Calgary/Edmonton,,,,20110922,,,19920809,980.5,,,,,,,,,,,,,,,,,0153087,21,,,,,,,13,CLASS G NEAT,Tonnes
102/08-14-093-01W6/00,OUTPOST,Deviated,MUSKEG FM,HOTCHKISS COMMINGLED POOL 002,HOTCHKISS,,19930305,2237,2216.87,19930323,SEDCO DRILLING,13,,19991201,Abandoned Crude Oil,536.46,223.5,PRIMARY,,2167.9,2155.2,2227.5,MUSKEG FM,71730.164,GILWOOD B,,BWL,AB7,High Level,0,30194.865,62832.695,20020811,9989.6,4800.6,19930318,754.7,61.92,179.56,5.83,49.79,1.49,79.35,190.24,10.07,,0,0,,234,11,16429,77,0157036,6,0,,1461.3,51605.324,,0,27,CLASS A NEAT,Tonnes
102/16-15-048-07W5/00,DEVELOPMENT,Vertical,LEA PARK FM,PEMBINA COMMINGLED POOL 194,PEMBINA,,19851008,1150,0,19851016,TRI-CITY DRILLING INC.,3,,19981101,Abandoned Crude Oil,443.4,373.4,PRIMARY,,1099.5,1096.5,1113,LEA PARK FM,23657.293,BASAL BELLY RIVER D,,BWL,AB5,Drayton Valley/Grande Prairie,0,53117.453,23125.748,20021223,3676.7,8445,19851014,813.1,2.39,71.19,138.69,0.46,1.43,6.37,71.6,1.51,,0,0,,,3,8353,40,0117993,1,0,,87.3,3082.9705,,0,28,1:1:2 POZ,Tonnes
103/01-27-038-05W4/00,DEVELOPMENT,Deviated,WINTERBURN GRP,PROVOST CUMMINGS III,PROVOST,,20051109,910,881.71,20051114,PRECISION DRILLING CORPORATION,2,,20121101,Abandoned Crude Oil,371.2,318.5,PRIMARY,,867,865,866.55,WOODBEND GRP,18157.75,CUMMINGS III,,360,AB4,Medicine Hat,0,1726409.6,17615.244,20181024,2800.6,274477.2,20051112,685.6,2.11,25.48,321.63,0.7,2.76,636.31,25.84,2.88,,0,0,,46,3,5628,28,0341147,1,0,,89.1,3146.5369,,0,13,CLASS G NEAT,Tonnes
103/01-27-038-05W4/00,DEVELOPMENT,Deviated,WINTERBURN GRP,PROVOST CUMMINGS III,PROVOST,,20051109,910,881.71,20051114,PRECISION DRILLING CORPORATION,2,,20121101,Abandoned Crude Oil,371.2,318.5,PRIMARY,,867,865,866.55,WOODBEND GRP,18157.75,CUMMINGS III,,360,AB4,Medicine Hat,0,1726409.6,17615.244,20181024,2800.6,274477.2,20051112,685.6,2.11,25.48,321.63,0.7,2.76,636.31,25.84,2.88,,0,0,,46,3,5628,28,0341147,1,0,,89.1,3146.5369,,0,24,GPSL/GPCEM/THX,Tonnes
100/14-23-038-19W4/02,RE-ENTRY,Deviated,MANNVILLE GRP,GADSBY MANNVILLE V,GADSBY,,19931124,1346,1345.15,19931129,,7,,19990601,Abandoned Zone Gas,515.59,311.7,PRIMARY,,1307.5,1301,1337,WABAMUN GRP,68049.39,MANNVILLE V,,BWL,AB5,Calgary/Edmonton,0,211.96663,0,20201030,0,33.7,19931128,822.7,3305.15,,0.84,10.13,,0.8,571.99,2.21,0.46,281.15454,0,,,,,,0162402,8,44.7,,11130.1,393055.78,2.14,0,17,CLASS A NEAT,Tonnes
100/10-18-017-18W4/02,DEEPER-POOLTEST,Vertical,MANNVILLE GRP,EYREMORE COMMINGLED MFP9501,EYREMORE,,19940121,1247,0,19940126,PARAGON DRILLING INC,143,,20090601,Abandoned Gas,530.29,322.9,PRIMARY,,620.5,477.5,1228,PEKISKO FM,380.546,BELLY RIVER X,YES,BWL,AB3,Calgary/Edmonton,0,0,0,20211222,0,0,19940125,849.2,5.41,,,1.13,,,0.93,0.19,,0,0,,,,,,0163919,8,0,,62.5,2207.1667,,0,2.6,1:1:4 POZ,Tonnes
100/10-18-017-18W4/02,DEEPER-POOLTEST,Vertical,MANNVILLE GRP,EYREMORE COMMINGLED MFP9501,EYREMORE,,19940121,1247,0,19940126,PARAGON DRILLING INC,143,,20090601,Abandoned Gas,530.29,322.9,PRIMARY,,620.5,477.5,1228,PEKISKO FM,380.546,BELLY RIVER X,YES,BWL,AB3,Calgary/Edmonton,0,0,0,20211222,0,0,19940125,849.2,5.41,,,1.13,,,0.93,0.19,,0,0,,,,,,0163919,8,0,,62.5,2207.1667,,0,14,GPSL/GPCEM/THX,Tonnes
100/13-22-076-10W6/00,DEVELOPMENT,Deviated,BLUESKY-GETHING,,VALHALLA,,19940314,1782,1763.39,19940330,DOUBLE EAGLE DRILLING LTD,,,,Abandoned,502.91,362,PRIMARY,,,,1718,CADOMIN FM,,,,BWL,AB7,Drayton Valley/Grande Prairie,,,,19940330,,,19940326,860.7,,,,,,,,,,,,,,,,,0165686,,,,,,,,44,CLASS G NEAT,Tonnes
