UWI,Lahee Classification,Well Trajectory,Projected Formation,Producing Formation,Field,Type,Spud Date,Total Well Depth (mKB),True Vertical Depth (m TVD),Rig Release Date,Drilling Contractor Name,Completion Length (m),Last Injection Date,Last Production Date,Full Status,Base Of Groundwater Protection Elev. (m above sea level),Base Of Groundwater Protection Depth (mKB),Recovery Mechanism,Scheme Sub Type,Completion Bottom (mKB),Completion Top (mKB),Deepest Form. Depth (mKB),Deepest Form. Name,Cum. BOE (bbl),Geological Formation,Fractured Well Flag,EDCT,PSAC Area Code,LLR Abandonment Area,Cum. Gas Injection - E3M3 (e3m3),Cum. Water Production (bbl),Cum. Oil Production (bbl),Surface Aband. Date,Cum. Oil Production (m3),Cum. Water Production (m3),Final Drill Date,Ground Elevation (m above sea level),Initial 3Mth Prod. Gas (Mcf/d),Initial 3Mth Prod. Oil (BBL/d),Initial 3Mth Prod. Water (BBL/d),Last 3Mth Prod. Gas (Mcf/d),Last 3Mth Prod. Oil (BBL/d),Last 3Mth Prod. Water (BBL/d),Initial 3Mth Prod. BOE (BOE/d),Last 3Mth Prod. BOE (BOE/d),Last 3Mth Prod. Condensate (BBL/d),Cum. Condensate Production (bbl),Cum. Water Injection - M3 (m3),Cum. Co2 Injection (e3m3),Oil Pool  Area Pool Ha (ha),Oil Pool Average Pay Thickness (m),Oil Pool Initial Pressure (kpa),Oil Pool Temperature (ºC),Licence,Perforation Count,Cum. Condensate Production (m3),Cum. CO2 Injection (mcf),Cum. Gas Production (e3m3),Cum. Gas Production (mcf),Initial 3Mth Prod. Condensate (BBL/d),Cum. Water Injection - BBL (bbl),Cement Amount,Cement Type,Cement Unit
100/06-15-082-04W6/00,DEVELOPMENT,Vertical,DEBOLT FM,GEORGE KISKATINAW I,GEORGE,,19950218,1460,0,19950303,SEDCO DRILLING,2,,19951001,Abandoned Gas,362.69,267.4,PRIMARY,,1394.5,1393,1434.9,DEBOLT FM,4174.2305,KISKATINAW I,,BWL,AB7,Drayton Valley/Grande Prairie,0,3439.8975,0,20090210,0,546.9,19950228,625.5,433.63,,64.07,262.36,,37.39,75,45.64,0.41,12.579621,0,,,,,,0175556,1,2,,683.5,24137.574,0.24,0,17.4,CLASS G NEAT,Cubic metres
100/07-16-011-13W4/00,DEVELOPMENT,Vertical,MANNVILLE GRP,,GRAND FORKS,,19881119,960,0,19881124,BLUE-BIRD DRILLING CO LTD,,,,Abandoned Zone,468,289.9,PRIMARY,II,,,941.6,LIVINGSTONE FM,,,,BWL,AB3,Medicine Hat,,,,20200828,,,19881122,754.5,,,,,,,,,,,,,,,,,0136271,2,,,,,,,14.2,CLASS G NEAT,Tonnes
100/07-16-011-13W4/00,DEVELOPMENT,Vertical,MANNVILLE GRP,,GRAND FORKS,,19881119,960,0,19881124,BLUE-BIRD DRILLING CO LTD,,,,Abandoned Zone,468,289.9,PRIMARY,II,,,941.6,LIVINGSTONE FM,,,,BWL,AB3,Medicine Hat,,,,20200828,,,19881122,754.5,,,,,,,,,,,,,,,,,0136271,2,,,,,,,31,CLASS G NEAT,Tonnes
105/10-11-040-13W4/02,DEVELOPMENT,Deviated,ELLERSLIE MBR,,PROVOST,,19871021,1046,1030.68,19871026,PRECISION DRILLING CORPORATION,,,,Abandoned,399.9,316.7,,,,,1008.5,ELLERSLIE MBR,,,,BWL,AB5,Medicine Hat,,,,20171118,,,19871025,712.6,,,,,,,,,,,,,,,,,0129027,3,,,,,,,11.3,CLASS G NEAT,Cubic metres
105/10-11-040-13W4/02,DEVELOPMENT,Deviated,ELLERSLIE MBR,,PROVOST,,19871021,1046,1030.68,19871026,PRECISION DRILLING CORPORATION,,,,Abandoned,399.9,316.7,,,,,1008.5,ELLERSLIE MBR,,,,BWL,AB5,Medicine Hat,,,,20171118,,,19871025,712.6,,,,,,,,,,,,,,,,,0129027,3,,,,,,,11,1:1:2 POZ,Cubic metres
105/10-11-040-13W4/02,DEVELOPMENT,Deviated,ELLERSLIE MBR,,PROVOST,,19871021,1046,1030.68,19871026,PRECISION DRILLING CORPORATION,,,,Abandoned,399.9,316.7,,,,,1008.5,ELLERSLIE MBR,,,,BWL,AB5,Medicine Hat,,,,20171118,,,19871025,712.6,,,,,,,,,,,,,,,,,0129027,3,,,,,,,5,G + 15 PC SALT,Cubic metres
100/02-19-046-10W4/00,DEEPER-POOLTEST,Vertical,CAMROSE TONGUE =DOL=,,VIKING-KINSELLA,,20031118,865,0,20031120,TRAILBLAZER DRILLING CORP.,,,,Abandoned Zone,422.7,283.9,PRIMARY,,,,774.89,LLOYDMINSTER MBR,,,,140,AB4,Medicine Hat,,,,20130723,,,20031120,702.6,,,,,,,,,,,,,,,,,0295329,3,,,,,,,8,CLASS C NEAT,Tonnes
100/02-19-046-10W4/00,DEEPER-POOLTEST,Vertical,CAMROSE TONGUE =DOL=,,VIKING-KINSELLA,,20031118,865,0,20031120,TRAILBLAZER DRILLING CORP.,,,,Abandoned Zone,422.7,283.9,PRIMARY,,,,774.89,LLOYDMINSTER MBR,,,,140,AB4,Medicine Hat,,,,20130723,,,20031120,702.6,,,,,,,,,,,,,,,,,0295329,3,,,,,,,12,CLASS C NEAT,Tonnes
100/05-04-036-07W4/00,NEW POOL WILDCAT,Vertical,DINA MBR,,PROVOST,,19940822,1034,0,19940826,TEMPCO DRILLING LTD,,,,Abandoned & Re-Entered,362.4,403,PRIMARY,,,,981.7,DINA MBR,,,,BWL,AB4,Medicine Hat,,,,20041108,,,19940825,761.4,,,,,,,,,,,,,,,,,0169712,3,,,,,,,15,CLASS G NEAT,Tonnes
100/05-04-036-07W4/00,NEW POOL WILDCAT,Vertical,DINA MBR,,PROVOST,,19940822,1034,0,19940826,TEMPCO DRILLING LTD,,,,Abandoned & Re-Entered,362.4,403,PRIMARY,,,,981.7,DINA MBR,,,,BWL,AB4,Medicine Hat,,,,20041108,,,19940825,761.4,,,,,,,,,,,,,,,,,0169712,3,,,,,,,20.2,1:1:2 POZ,Cubic metres
100/05-04-036-07W4/00,NEW POOL WILDCAT,Vertical,DINA MBR,,PROVOST,,19940822,1034,0,19940826,TEMPCO DRILLING LTD,,,,Abandoned & Re-Entered,362.4,403,PRIMARY,,,,981.7,DINA MBR,,,,BWL,AB4,Medicine Hat,,,,20041108,,,19940825,761.4,,,,,,,,,,,,,,,,,0169712,3,,,,,,,4.4,GPSL/GPCEM/THX,Cubic metres
100/08-04-080-08W6/00,DEVELOPMENT,Vertical,SPIRIT RIVER FM,MIRAGE DUNVEGAN G,MIRAGE,,20050110,858,0,20050117,NABORS DRILLING LIMITED,2,,20061101,Abandoned Gas,184.38,495.7,PRIMARY,,419,417,802.59,SPIRIT RIVER FM,6075.949,DUNVEGAN G,,140,AB7,Drayton Valley/Grande Prairie,0,456.64026,0,20070909,0,72.6,20050112,676.9,196.61,,1.46,13.19,,1.01,33.9,2.27,,0,0,,,,,,0321710,1,0,,997.9,35240.508,,0,8.6,CLASS G NEAT,Cubic metres
100/08-04-080-08W6/00,DEVELOPMENT,Vertical,SPIRIT RIVER FM,MIRAGE DUNVEGAN G,MIRAGE,,20050110,858,0,20050117,NABORS DRILLING LIMITED,2,,20061101,Abandoned Gas,184.38,495.7,PRIMARY,,419,417,802.59,SPIRIT RIVER FM,6075.949,DUNVEGAN G,,140,AB7,Drayton Valley/Grande Prairie,0,456.64026,0,20070909,0,72.6,20050112,676.9,196.61,,1.46,13.19,,1.01,33.9,2.27,,0,0,,,,,,0321710,1,0,,997.9,35240.508,,0,27.3,CLASS G NEAT,Cubic metres
100/15-24-038-10W4/00,DEVELOPMENT,Vertical,DINA MBR,PROVOST UPPER MANNVILLE M6M,PROVOST,,19930523,1040,0,19930527,SEDCO DRILLING,5,,20151201,Abandoned Crude Oil,398.85,394.6,PRIMARY,,997,992,1008,ELLERSLIE MBR,82534.31,UPPER MANNVILLE M6M,,BWL,AB4,Medicine Hat,0,7487.3906,77088.55,20190224,12256.1,1190.4,19930526,790.2,2.18,24.67,1.48,0.12,2.67,0.94,25.05,2.69,,0,0,,,1,6119,34,0157825,1,0,,894.4,31585.438,,0,14,CLASS A NEAT,Tonnes
100/15-24-038-10W4/00,DEVELOPMENT,Vertical,DINA MBR,PROVOST UPPER MANNVILLE M6M,PROVOST,,19930523,1040,0,19930527,SEDCO DRILLING,5,,20151201,Abandoned Crude Oil,398.85,394.6,PRIMARY,,997,992,1008,ELLERSLIE MBR,82534.31,UPPER MANNVILLE M6M,,BWL,AB4,Medicine Hat,0,7487.3906,77088.55,20190224,12256.1,1190.4,19930526,790.2,2.18,24.67,1.48,0.12,2.67,0.94,25.05,2.69,,0,0,,,1,6119,34,0157825,1,0,,894.4,31585.438,,0,25,1:1:2 POZ,Tonnes
100/15-24-038-10W4/00,DEVELOPMENT,Vertical,DINA MBR,PROVOST UPPER MANNVILLE M6M,PROVOST,,19930523,1040,0,19930527,SEDCO DRILLING,5,,20151201,Abandoned Crude Oil,398.85,394.6,PRIMARY,,997,992,1008,ELLERSLIE MBR,82534.31,UPPER MANNVILLE M6M,,BWL,AB4,Medicine Hat,0,7487.3906,77088.55,20190224,12256.1,1190.4,19930526,790.2,2.18,24.67,1.48,0.12,2.67,0.94,25.05,2.69,,0,0,,,1,6119,34,0157825,1,0,,894.4,31585.438,,0,6,GPSL/GPCEM/THX,Tonnes
100/10-16-040-13W4/00,DEVELOPMENT,Vertical,ELLERSLIE MBR,PROVOST ELLERSLIE D4D,PROVOST,,19870801,1034,0,19870805,PRECISION DRILLING CORPORATION,2,,20010101,Abandoned Crude Oil,399.14,324.7,PRIMARY,,1002.1,1000,1026,WINTERBURN GRP,56875.99,ELLERSLIE D4D,,BWL,AB5,Medicine Hat,0,655398.94,54335.16,20050909,8638.6,104200.1,19870804,719.8,8.18,61.11,0.15,2.88,1.91,110.18,62.52,2.41,,0,0,,137,5,7874,39,0127579,4,0,,417.3,14736.811,,0,11.6,CLASS G NEAT,Cubic metres
100/10-16-040-13W4/00,DEVELOPMENT,Vertical,ELLERSLIE MBR,PROVOST ELLERSLIE D4D,PROVOST,,19870801,1034,0,19870805,PRECISION DRILLING CORPORATION,2,,20010101,Abandoned Crude Oil,399.14,324.7,PRIMARY,,1002.1,1000,1026,WINTERBURN GRP,56875.99,ELLERSLIE D4D,,BWL,AB5,Medicine Hat,0,655398.94,54335.16,20050909,8638.6,104200.1,19870804,719.8,8.18,61.11,0.15,2.88,1.91,110.18,62.52,2.41,,0,0,,137,5,7874,39,0127579,4,0,,417.3,14736.811,,0,4.1,1:1:2 POZ,Cubic metres
100/10-16-040-13W4/00,DEVELOPMENT,Vertical,ELLERSLIE MBR,PROVOST ELLERSLIE D4D,PROVOST,,19870801,1034,0,19870805,PRECISION DRILLING CORPORATION,2,,20010101,Abandoned Crude Oil,399.14,324.7,PRIMARY,,1002.1,1000,1026,WINTERBURN GRP,56875.99,ELLERSLIE D4D,,BWL,AB5,Medicine Hat,0,655398.94,54335.16,20050909,8638.6,104200.1,19870804,719.8,8.18,61.11,0.15,2.88,1.91,110.18,62.52,2.41,,0,0,,137,5,7874,39,0127579,4,0,,417.3,14736.811,,0,5.1,G + 15 PC SALT,Cubic metres
100/01-19-028-20W4/04,DEVELOPMENT,Deviated,BASAL QUARTZ SD,WAYNE-ROSEDALE COMMINGLED MFP9501,WAYNE-ROSEDALE,,20010502,1532,1422.79,20010512,TRINIDAD DRILLING LTD.,794,,20071001,Commingled,385.19,459.3,PRIMARY,,1271,477,1499.5,ELLERSLIE MBR,255.7269,EDMONTON B,YES,140,AB3,Calgary/Edmonton,0,0,0,,0,0,20010511,840.2,35.85,,,47.85,,,6.18,8.25,,0,0,,,10,,,0252386,7,0,,42,1483.216,,0,6.6,CLASS G NEAT,Tonnes
100/01-19-028-20W4/04,DEVELOPMENT,Deviated,BASAL QUARTZ SD,WAYNE-ROSEDALE COMMINGLED MFP9501,WAYNE-ROSEDALE,,20010502,1532,1422.79,20010512,TRINIDAD DRILLING LTD.,794,,20071001,Commingled,385.19,459.3,PRIMARY,,1271,477,1499.5,ELLERSLIE MBR,255.7269,EDMONTON B,YES,140,AB3,Calgary/Edmonton,0,0,0,,0,0,20010511,840.2,35.85,,,47.85,,,6.18,8.25,,0,0,,,10,,,0252386,7,0,,42,1483.216,,0,17.5,LIGHT WEIGHT,Tonnes
100/01-19-028-20W4/04,DEVELOPMENT,Deviated,BASAL QUARTZ SD,WAYNE-ROSEDALE COMMINGLED MFP9501,WAYNE-ROSEDALE,,20010502,1532,1422.79,20010512,TRINIDAD DRILLING LTD.,794,,20071001,Commingled,385.19,459.3,PRIMARY,,1271,477,1499.5,ELLERSLIE MBR,255.7269,EDMONTON B,YES,140,AB3,Calgary/Edmonton,0,0,0,,0,0,20010511,840.2,35.85,,,47.85,,,6.18,8.25,,0,0,,,10,,,0252386,7,0,,42,1483.216,,0,8,GPSL/GPCEM/THX,Tonnes
100/16-28-027-12W4/00,DEVELOPMENT,Vertical,ELLERSLIE MBR,BERRY UPPER MANNVILLE R3R,BERRY,,20060803,1125,0,20060807,NORTHWELL OILFIELD HAULING (09) INC.,2,,20130901,Abandoned Gas,450.22,310,PRIMARY,,1033,1031.5,1098.29,BANFF FM,11852.534,UPPER MANNVILLE R3R,YES,140,AB3,Medicine Hat,0,440.28674,0,20140523,0,70,20060806,756.5,553.23,,1.39,1.9,,0.11,95.6,0.41,0.08,139.6338,0,,,,,,0360506,1,22.2,,1923.7,67934.83,0.22,0,11,CLASS G NEAT,Tonnes
100/16-28-027-12W4/00,DEVELOPMENT,Vertical,ELLERSLIE MBR,BERRY UPPER MANNVILLE R3R,BERRY,,20060803,1125,0,20060807,NORTHWELL OILFIELD HAULING (09) INC.,2,,20130901,Abandoned Gas,450.22,310,PRIMARY,,1033,1031.5,1098.29,BANFF FM,11852.534,UPPER MANNVILLE R3R,YES,140,AB3,Medicine Hat,0,440.28674,0,20140523,0,70,20060806,756.5,553.23,,1.39,1.9,,0.11,95.6,0.41,0.08,139.6338,0,,,,,,0360506,1,22.2,,1923.7,67934.83,0.22,0,12,GPSL/GPCEM/THX,Tonnes
100/16-28-027-12W4/00,DEVELOPMENT,Vertical,ELLERSLIE MBR,BERRY UPPER MANNVILLE R3R,BERRY,,20060803,1125,0,20060807,NORTHWELL OILFIELD HAULING (09) INC.,2,,20130901,Abandoned Gas,450.22,310,PRIMARY,,1033,1031.5,1098.29,BANFF FM,11852.534,UPPER MANNVILLE R3R,YES,140,AB3,Medicine Hat,0,440.28674,0,20140523,0,70,20060806,756.5,553.23,,1.39,1.9,,0.11,95.6,0.41,0.08,139.6338,0,,,,,,0360506,1,22.2,,1923.7,67934.83,0.22,0,5,LIGHT WEIGHT,Tonnes
1B0/12-01-039-05W4/00,DEVELOPMENT,Vertical,MANNVILLE GRP,PROVOST DINA L,PROVOST,,19871023,882,0,19871028,TRI-CITY DRILLING INC.,3,,20080401,Abandoned Crude Oil,376.2,335.4,PRIMARY,,845,842.5,843,DINA MBR,159848.9,DINA L,,BWL,AB4,Medicine Hat,0,6107529.5,156600.56,20181024,24897.5,971019.6,19871027,708.4,3.93,87.02,35.8,0.71,1.9,752.35,87.7,2.02,,0,0,,232,3,5840,27,0128934,3,0,,533.5,18840.375,,0,18,CLASS A NEAT,Tonnes
1B0/12-01-039-05W4/00,DEVELOPMENT,Vertical,MANNVILLE GRP,PROVOST DINA L,PROVOST,,19871023,882,0,19871028,TRI-CITY DRILLING INC.,3,,20080401,Abandoned Crude Oil,376.2,335.4,PRIMARY,,845,842.5,843,DINA MBR,159848.9,DINA L,,BWL,AB4,Medicine Hat,0,6107529.5,156600.56,20181024,24897.5,971019.6,19871027,708.4,3.93,87.02,35.8,0.71,1.9,752.35,87.7,2.02,,0,0,,232,3,5840,27,0128934,3,0,,533.5,18840.375,,0,19.5,1:1:2 POZ,Tonnes
1B0/12-01-039-05W4/00,DEVELOPMENT,Vertical,MANNVILLE GRP,PROVOST DINA L,PROVOST,,19871023,882,0,19871028,TRI-CITY DRILLING INC.,3,,20080401,Abandoned Crude Oil,376.2,335.4,PRIMARY,,845,842.5,843,DINA MBR,159848.9,DINA L,,BWL,AB4,Medicine Hat,0,6107529.5,156600.56,20181024,24897.5,971019.6,19871027,708.4,3.93,87.02,35.8,0.71,1.9,752.35,87.7,2.02,,0,0,,232,3,5840,27,0128934,3,0,,533.5,18840.375,,0,7.5,GPSL/GPCEM/THX,Tonnes
1B0/07-01-039-05W4/00,DEVELOPMENT,Vertical,MANNVILLE GRP,PROVOST DINA L,PROVOST,DISPOSAL,19880703,912,0,19880706,TRI-CITY DRILLING INC.,5,19980901,,Abandoned Water Disposal,375.6,335.8,PRIMARY,II,860,855,893.3,IRETON FM,0,DINA L,,BWL,AB4,Medicine Hat,0,0,0,20181026,0,0,19880705,708.2,,,,,,,,,,0,2944318.8,0,232,3,5840,27,0134631,2,0,0,0,0,,18519208,15,CLASS A NEAT,Tonnes
1B0/07-01-039-05W4/00,DEVELOPMENT,Vertical,MANNVILLE GRP,PROVOST DINA L,PROVOST,DISPOSAL,19880703,912,0,19880706,TRI-CITY DRILLING INC.,5,19980901,,Abandoned Water Disposal,375.6,335.8,PRIMARY,II,860,855,893.3,IRETON FM,0,DINA L,,BWL,AB4,Medicine Hat,0,0,0,20181026,0,0,19880705,708.2,,,,,,,,,,0,2944318.8,0,232,3,5840,27,0134631,2,0,0,0,0,,18519208,18,1:1:2 POZ,Tonnes
1B0/07-01-039-05W4/00,DEVELOPMENT,Vertical,MANNVILLE GRP,PROVOST DINA L,PROVOST,DISPOSAL,19880703,912,0,19880706,TRI-CITY DRILLING INC.,5,19980901,,Abandoned Water Disposal,375.6,335.8,PRIMARY,II,860,855,893.3,IRETON FM,0,DINA L,,BWL,AB4,Medicine Hat,0,0,0,20181026,0,0,19880705,708.2,,,,,,,,,,0,2944318.8,0,232,3,5840,27,0134631,2,0,0,0,0,,18519208,7,GPSL/GPCEM/THX,Tonnes
100/08-31-038-16W4/00,DEVELOPMENT,Deviated,MANNVILLE GRP,HALKIRK GLAUCONITIC D,HALKIRK,,19930813,1285,1194.57,19930820,SEDCO DRILLING,11,,20000801,Abandoned Gas,476.16,339,PRIMARY,,1218,1207,1261,WABAMUN GRP,16148.428,GLAUCONITIC D,,BWL,AB5,Calgary/Edmonton,0,249.0765,53.46339,20191113,8.5,39.6,19930817,812.3,659.42,0.36,0.48,19.04,0.07,1.94,114.05,3.35,,0,0,,,,,,0160043,5,0,,2643.4,93350.79,,0,20,CLASS G NEAT,Tonnes
100/08-31-038-16W4/00,DEVELOPMENT,Deviated,MANNVILLE GRP,HALKIRK GLAUCONITIC D,HALKIRK,,19930813,1285,1194.57,19930820,SEDCO DRILLING,11,,20000801,Abandoned Gas,476.16,339,PRIMARY,,1218,1207,1261,WABAMUN GRP,16148.428,GLAUCONITIC D,,BWL,AB5,Calgary/Edmonton,0,249.0765,53.46339,20191113,8.5,39.6,19930817,812.3,659.42,0.36,0.48,19.04,0.07,1.94,114.05,3.35,,0,0,,,,,,0160043,5,0,,2643.4,93350.79,,0,21,1:1:2 POZ,Tonnes
100/08-31-038-16W4/00,DEVELOPMENT,Deviated,MANNVILLE GRP,HALKIRK GLAUCONITIC D,HALKIRK,,19930813,1285,1194.57,19930820,SEDCO DRILLING,11,,20000801,Abandoned Gas,476.16,339,PRIMARY,,1218,1207,1261,WABAMUN GRP,16148.428,GLAUCONITIC D,,BWL,AB5,Calgary/Edmonton,0,249.0765,53.46339,20191113,8.5,39.6,19930817,812.3,659.42,0.36,0.48,19.04,0.07,1.94,114.05,3.35,,0,0,,,,,,0160043,5,0,,2643.4,93350.79,,0,8.5,TH CEM/CEM FNDU,Tonnes
100/15-36-059-20W4/00,DEVELOPMENT,Vertical,WABAMUN GRP,RADWAY WABAMUN C,RADWAY,,19931208,738,0,19931213,PALLISER ENERGY CORP,2,,19970501,Abandoned Zone Gas,464.69,186,PRIMARY,,723.5,722,720,WABAMUN GRP,39214.504,WABAMUN C,,BWL,AB5,Calgary/Edmonton,0,21475.93,0,20010923,0,3414.4,19931211,646.5,770.35,,0.16,69.4,,20.05,132.82,11.97,,0,0,,,,,,0162926,9,0,,6440.5,227444.11,,0,12,CLASS G NEAT,Tonnes
100/15-36-059-20W4/00,DEVELOPMENT,Vertical,WABAMUN GRP,RADWAY WABAMUN C,RADWAY,,19931208,738,0,19931213,PALLISER ENERGY CORP,2,,19970501,Abandoned Zone Gas,464.69,186,PRIMARY,,723.5,722,720,WABAMUN GRP,39214.504,WABAMUN C,,BWL,AB5,Calgary/Edmonton,0,21475.93,0,20010923,0,3414.4,19931211,646.5,770.35,,0.16,69.4,,20.05,132.82,11.97,,0,0,,,,,,0162926,9,0,,6440.5,227444.11,,0,14.2,1:1:2 POZ,Tonnes
100/15-36-059-20W4/00,DEVELOPMENT,Vertical,WABAMUN GRP,RADWAY WABAMUN C,RADWAY,,19931208,738,0,19931213,PALLISER ENERGY CORP,2,,19970501,Abandoned Zone Gas,464.69,186,PRIMARY,,723.5,722,720,WABAMUN GRP,39214.504,WABAMUN C,,BWL,AB5,Calgary/Edmonton,0,21475.93,0,20010923,0,3414.4,19931211,646.5,770.35,,0.16,69.4,,20.05,132.82,11.97,,0,0,,,,,,0162926,9,0,,6440.5,227444.11,,0,5.9,GPSL/GPCEM/THX,Tonnes
100/09-20-026-21W4/00,DEEPER-POOLTEST,Vertical,MISSISSIPPIAN SYSTEM,HUSSAR COMMINGLED MFP9501,HUSSAR,,20010726,1545,0,20010730,PRECISION DRILLING CORPORATION,2,,20041101,Abandoned Zone Gas,533.29,400.4,PRIMARY,,1511,1509,1529.2,PEKISKO FM,92623.97,EDMONTON K,,140,AB3,Calgary/Edmonton,0,454.75333,0,20190524,0,72.3,20010728,929.9,2693.85,,0.47,6.71,,3.28,466.31,1.9,0.74,237.75485,0,,256,4,9138,37,0257684,9,37.8,,15173.3,535840.06,1.85,0,8.7,CLASS G NEAT,Tonnes
100/09-20-026-21W4/00,DEEPER-POOLTEST,Vertical,MISSISSIPPIAN SYSTEM,HUSSAR COMMINGLED MFP9501,HUSSAR,,20010726,1545,0,20010730,PRECISION DRILLING CORPORATION,2,,20041101,Abandoned Zone Gas,533.29,400.4,PRIMARY,,1511,1509,1529.2,PEKISKO FM,92623.97,EDMONTON K,,140,AB3,Calgary/Edmonton,0,454.75333,0,20190524,0,72.3,20010728,929.9,2693.85,,0.47,6.71,,3.28,466.31,1.9,0.74,237.75485,0,,256,4,9138,37,0257684,9,37.8,,15173.3,535840.06,1.85,0,12,LIGHT WEIGHT,Tonnes
100/09-20-026-21W4/00,DEEPER-POOLTEST,Vertical,MISSISSIPPIAN SYSTEM,HUSSAR COMMINGLED MFP9501,HUSSAR,,20010726,1545,0,20010730,PRECISION DRILLING CORPORATION,2,,20041101,Abandoned Zone Gas,533.29,400.4,PRIMARY,,1511,1509,1529.2,PEKISKO FM,92623.97,EDMONTON K,,140,AB3,Calgary/Edmonton,0,454.75333,0,20190524,0,72.3,20010728,929.9,2693.85,,0.47,6.71,,3.28,466.31,1.9,0.74,237.75485,0,,256,4,9138,37,0257684,9,37.8,,15173.3,535840.06,1.85,0,8,GPSL/GPCEM/THX,Tonnes
100/04-03-022-26W4/00,NEW POOL WILDCAT,Vertical,BASAL QUARTZ SD,,ENTICE,,19940210,1890,0,19940227,CACTUS DRILLING & EXPLORATION LTD,,,19940601,Abandoned,410.59,571.9,PRIMARY,,,,1855,SHUNDA FM,810.4107,,YES,BWL,AB2,Calgary/Edmonton,0,1.2579621,0,20210421,0,0.2,19940220,977.8,237.99,,0.06,156.68,,0.04,41.03,27.01,,0,0,,,,,,0164620,9,0,,133.1,4700.3823,,0,23,CLASS G NEAT,Tonnes
100/08-02-059-17W4/00,DEVELOPMENT,Vertical,MANNVILLE GRP,BELLIS UPPER MANNVILLE N2N,BELLIS,,19971204,647,0,19971209,AKITA DRILLING LTD,2,,20010801,Abandoned Crude Oil,441.9,192.1,PRIMARY,Other,573,571.5,571,SPARKY MBR,5139.1377,UPPER MANNVILLE N2N,YES,BWL,AB5,Calgary/Edmonton,0,17180.617,4673.9585,20141205,743.1,2731.5,19971207,630.4,0.22,11.3,37.9,2.3,2.92,9.91,11.34,3.32,,0,0,,,3,,,0208957,1,0,,76.4,2698.0405,,0,20,GPSL/GPCEM/THX,Tonnes
1A0/07-01-039-05W4/00,DEVELOPMENT,Vertical,MANNVILLE GRP,PROVOST DINA L,PROVOST,DISPOSAL,19920213,910,0,19920216,DOLPHIN DRILLING,17,20121201,19981001,Abandoned Water Disposal,375.6,333.9,PRIMARY,II,858,841,895.5,WOODBEND GRP,54415.895,DINA L,,BWL,AB4,Medicine Hat,0,2293300.2,54003.688,20181026,8585.9,364605.6,19920215,705.9,0.96,36.42,299.4,0.19,1.49,329.98,36.59,1.52,,0,2455019,0,232,3,5840,27,0151349,3,0,0,67.7,2390.803,,15441605,12,CLASS A NEAT,Tonnes
1A0/07-01-039-05W4/00,DEVELOPMENT,Vertical,MANNVILLE GRP,PROVOST DINA L,PROVOST,DISPOSAL,19920213,910,0,19920216,DOLPHIN DRILLING,17,20121201,19981001,Abandoned Water Disposal,375.6,333.9,PRIMARY,II,858,841,895.5,WOODBEND GRP,54415.895,DINA L,,BWL,AB4,Medicine Hat,0,2293300.2,54003.688,20181026,8585.9,364605.6,19920215,705.9,0.96,36.42,299.4,0.19,1.49,329.98,36.59,1.52,,0,2455019,0,232,3,5840,27,0151349,3,0,0,67.7,2390.803,,15441605,18,1:1:2 POZ,Tonnes
1A0/07-01-039-05W4/00,DEVELOPMENT,Vertical,MANNVILLE GRP,PROVOST DINA L,PROVOST,DISPOSAL,19920213,910,0,19920216,DOLPHIN DRILLING,17,20121201,19981001,Abandoned Water Disposal,375.6,333.9,PRIMARY,II,858,841,895.5,WOODBEND GRP,54415.895,DINA L,,BWL,AB4,Medicine Hat,0,2293300.2,54003.688,20181026,8585.9,364605.6,19920215,705.9,0.96,36.42,299.4,0.19,1.49,329.98,36.59,1.52,,0,2455019,0,232,3,5840,27,0151349,3,0,0,67.7,2390.803,,15441605,6.5,GPSL/GPCEM/THX,Tonnes
100/07-33-060-22W4/02,OUTPOST,Vertical,MANNVILLE GRP,,THORHILD,,19920122,870,0,19920127,TRI-CITY DRILLING INC.,,,,Abandoned,411.82,254.9,PRIMARY,,,,854,WABAMUN GRP,,,,BWL,AB5,Athabasca/Peace River,,,,20150519,,,19920125,663.5,,,,,,,,,,,,,,,,,0150992,2,,,,,,,14,CLASS A NEAT,Tonnes
100/07-33-060-22W4/02,OUTPOST,Vertical,MANNVILLE GRP,,THORHILD,,19920122,870,0,19920127,TRI-CITY DRILLING INC.,,,,Abandoned,411.82,254.9,PRIMARY,,,,854,WABAMUN GRP,,,,BWL,AB5,Athabasca/Peace River,,,,20150519,,,19920125,663.5,,,,,,,,,,,,,,,,,0150992,2,,,,,,,11.5,1:1:2 POZ,Tonnes
100/07-33-060-22W4/02,OUTPOST,Vertical,MANNVILLE GRP,,THORHILD,,19920122,870,0,19920127,TRI-CITY DRILLING INC.,,,,Abandoned,411.82,254.9,PRIMARY,,,,854,WABAMUN GRP,,,,BWL,AB5,Athabasca/Peace River,,,,20150519,,,19920125,663.5,,,,,,,,,,,,,,,,,0150992,2,,,,,,,5,GPSL/GPCEM/THX,Tonnes
